"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c"
"a2HHo000002BiLuMAK","","SC-000011567","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqwMAG","1.0","","","","","Change Memo","51931619447516058","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiLvMAK","","SC-000011568","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqxMAG","0.0","LLC_BI__UI_Fees_Summary","","","","Fees Summary","44021619447516058","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiLwMAK","","SC-000011569","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqyMAG","1.01","","","","","Team Members","71761619447516059","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiLxMAK","","SC-000011570","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr1MAG","1.01","UI_Loan_Details","a2CHo000006EEs7MAG","","","","79171619447516059","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiLyMAK","","SC-000011571","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr2MAG","1.01","","a2CHo000006EEs8MAG","","","","47011619447516060","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiLzMAK","","SC-000011572","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr0MAG","1.01","","a2CHo000006EEs9MAG","","","","96921619447516060","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiM0MAK","","SC-000011573","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqzMAG","1.01","","a2CHo000006EEsAMAW","","","","95241619447516061","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiM1MAK","","SC-000011574","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrHMAW","1.01","LLC_BI__UI_Budget_Details","a2CHo000006EEsBMAW","","","","94791619447516062","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiM2MAK","","SC-000011575","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrNMAW","1.01","UI_Approval_Fields","a2CHo000006EEsCMAW","","","","73951619447516062","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiM3MAK","","SC-000011576","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrOMAW","1.01","UI_Loan_Details","a2CHo000006EEsDMAW","","","","10291619447516064","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiM4MAK","","SC-000011577","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrPMAW","1.01","","a2CHo000006EEsEMAW","","","","42991037464451406","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiM5MAK","","SC-000011578","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrQMAW","1.01","","a2CHo000006EEsFMAW","","","","42751646369383929","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiM6MAK","","SC-000011579","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBiOMAW","1.01","EO_Details_part_2","a2CHo000006EEsGMAW","","","","89789448651415363152","Contact","","0.0","false","","false"
"a2HHo000002BiM7MAK","","SC-000011580","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrRMAW","1.01","UI_Loan_Compliance_Certifications","a2CHo000006EEsHMAW","","","","71661620937672786","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiM8MAK","","SC-000011581","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBXmMAO","1.01","","","","","","00801620937672786","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiM9MAK","","SC-000011582","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrSMAW","1.01","LLC_BI__Add_Non_Standard_Fee","","","","","26141620937672787","LLC_BI__Fee__c","","","false","","false"
"a2HHo000002BiMAMA0","","SC-000011583","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrTMAW","1.01","LLC_BI__Enhanced_Fee_Loan_Aggregate_Summary","","","","","95161620937672787","LLC_BI__Fee_Loan_Aggregate__c","","","false","","false"
"a2HHo000002BiMBMA0","","SC-000011584","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrUMAW","0.01","","a2CHo000006EEsIMAW","","","","68811620937672787","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMCMA0","","SC-000011585","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrVMAW","1.01","","a2CHo000006EEsJMAW","","","","62451620937672788","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMDMA0","","SC-000011586","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrWMAW","1.01","","","","","Loan Relationship","30401620937672789","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMEMA0","","SC-000011587","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrXMAW","1.01","LLC_BI__UI_Collateral_Record_Schedule","a2CHo000006EEsKMAW","","","","80021620937672790","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMFMA0","","SC-000011588","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrYMAW","1.01","RequiredLoanFieldsToCreateRateOrPayment","a2CHo000006EEsLMAW","","","","96531620937672791","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMGMA0","","SC-000011589","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrZMAW","0.0","LLC_BI__Fixed_Rate_Additional_Fields","","","","","69981620937672791","LLC_BI__Pricing_Rate_Component__c","","","false","","false"
"a2HHo000002BiMHMA0","","SC-000011627","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrbMAG","0.0","LLC_BI__Pricing_Summary","","","","Rate Structure","30611620937672792","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMIMA0","","SC-000011626","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBraMAG","0.0","LLC_BI__Variable_Rate_Additional_Fields","","","","","99171620937672791","LLC_BI__Pricing_Rate_Component__c","","","false","","false"
"a2HHo000002BiMJMA0","","SC-000011628","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrcMAG","0.0","LLC_BI__Payment_Component_Extended_Fields","","","","","84301620937672792","LLC_BI__Pricing_Payment_Component__c","","","false","","false"
"a2HHo000002BiMKMA0","","SC-000011629","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrdMAG","0.0","LLC_BI__Pricing_Summary","","","","Payment Structure","84421620937672792","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMLMA0","","SC-000011630","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBreMAG","1.01","","","","","Risk Rating","25271620937672793","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMMMA0","","SC-000011631","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrfMAG","1.0","","","","","Change Memo","65481620937672793","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMNMA0","","SC-000011632","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrgMAG","0.0","LLC_BI__UI_Fees_Summary","","","","Fees Summary","17931620937672794","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMOMA0","","SC-000011633","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrhMAG","1.01","","","","","Team Members","90671620937672794","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMPMA0","","SC-000011634","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBriMAG","1.01","","a2CHo000006EEsMMAW","","","","55751620937672795","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMQMA0","","SC-000011635","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrjMAG","1.01","","a2CHo000006EEsNMAW","","","","52061620937672796","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMRMA0","","SC-000011636","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrkMAG","1.01","UI_Loan_Details","a2CHo000006EEsOMAW","","","","15121620937672796","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMSMA0","","SC-000011637","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrlMAG","1.01","","a2CHo000006EEsPMAW","","","","01231620937672796","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMTMA0","","SC-000011638","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrmMAG","0.0","LLC_BI__UI_Loan_Pricing_Information","a2CHo000006EEsQMAW","","","Pricing","36861620937672797","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMUMA0","","SC-000011639","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrnMAG","1.01","","","","","","36751620937672797","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMVMA0","","SC-000011640","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBroMAG","1.01","","","","","","73651620937672798","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMWMA0","","SC-000011641","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrpMAG","0.0","LLC_BI__UI_Balance_Information","","","","Balance Details","53161620937672799","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMXMA0","","SC-000011642","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrqMAG","0.0","LLC_BI__UI_Booked_Information","","","","Booked Details","51361620937672799","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMYMA0","","SC-000011643","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrrMAG","0.0","LLC_BI__UI_CRA_Action_Taken","","","","Action Taken","24311620937672800","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMZMA0","","SC-000011644","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrsMAG","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","37061620937672800","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMaMAK","","SC-000011645","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrtMAG","0.0","LLC_BI__UI_CRA_Other","","","","Other","28511620937672800","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMbMAK","","SC-000011646","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBruMAG","0.0","LLC_BI__UI_CRA_Property_Location","","","","Property Location","01841620937672801","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMcMAK","","SC-000011647","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrwMAG","0.0","LLC_BI__UI_Loan_Summary","","","","Loan Details","69811620937672801","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMdMAK","","SC-000011648","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrxMAG","1.0","","","","","Tasks","37931620937672801","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMeMAK","","SC-000011649","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrzMAG","1.0","","","","","HMDA","60441620937672802","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMfMAK","","SC-000011650","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs0MAG","0.0","UI_Loan_Details","","","","Loan Details","34251620937672802","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMgMAK","","SC-000011651","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBryMAG","1.01","LLC_BI__UI_Budget_Details","a2CHo000006EEsRMAW","","","","01501620937672803","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMhMAK","","SC-000011652","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs1MAG","1.01","","","","","Entity Compliance","32101620937672803","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMiMAK","","SC-000011653","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs2MAG","1.01","","","","","Loan Compliance","16491620937672804","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMjMAK","","SC-000011654","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs3MAG","1.01","LLC_BI__Budget_Summary","","","","Budget Summary","94251620937672804","LLC_BI__Budget__c","","","false","","false"
"a2HHo000002BiMkMAK","","SC-000011655","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs4MAG","1.01","LLC_BI__Draws_Overview_Summary","","","","Disbursements Summary","24271620937672805","LLC_BI__Budget__c","","","false","","false"
"a2HHo000002BiMlMAK","","SC-000011656","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs5MAG","1.01","LLC_BI__Draws_History_Summary","","","","Disbursements Summary","20011620937672805","LLC_BI__Budget__c","","","false","","false"
"a2HHo000002BiMmMAK","","SC-000011657","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBXnMAO","1.01","UI_Approval_Fields","a2CHo000006EEsSMAW","","","","45701620937672805","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002BiMnMAK","","SC-000011658","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs8MAG","1.01","UI_Loan_Details","a2CHo000006EEsTMAW","","","","82151620937672806","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMoMAK","","SC-000011659","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs6MAG","1.01","","a2CHo000006EEsUMAW","","","","40021620937672806","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMpMAK","","SC-000011660","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs7MAG","1.01","","a2CHo000006EEsVMAW","","","","37451620937672806","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMqMAK","","SC-000011661","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBs9MAG","1.01","","a2CHo000006EEsWMAW","","","","42762264923534457","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002BiMrMAK","","SC-000011684","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqkMAG","1.01","nRetail__Third_Party_Related_List","","a2HHo000002BiLKMA0","LLC_BI__Service_Mgmt__r","","03561619447516044","LLC_BI__Service_Mgmt__c","","","false","","false"
"a2HHo000002BiMsMAK","","SC-000011686","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqiMAG","2.02","","a2CHo000006EEsXMAW","a2HHo000002BiLWMA0","LLC_BI__Legal_Entities__r","","37751619447516047","LLC_BI__Legal_Entities__c","","0.0","false","","false"
"a2HHo000002BiMtMAK","","SC-000011687","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrIMAW","2.01","LLC_BI__HMDA_Entity_Relationship_Name","","a2HHo000002BiLbMAK","LLC_BI__Legal_Entities__r","Relationship","38581619447516049","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002BiMuMAK","","SC-000011688","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrJMAW","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2018","","a2HHo000002BiLcMAK","LLC_BI__Loan_Compliances__r","Loan Compliance","58521619447516050","LLC_BI__Loan_Compliance__c","","","false","","false"
"a2HHo000002BiMvMAK","","SC-000011689","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr4MAG","2.01","UI_Loan_Adverse_Action","","a2HHo000002BiLfMAK","LLC_BI__Adverse_Actions__r","","83581619447516051","LLC_BI__Adverse_Action__c","","","false","","false"
"a2HHo000002BiMwMAK","","SC-000011690","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqlMAG","2.01","UI_Borrowing_Structure","","a2HHo000002BiLiMAK","LLC_BI__Legal_Entities__r","Borrowing Structure","93401619447516053","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002BiMxMAK","","SC-000011691","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrFMAW","2.0","LLC_BI__UI_HMDA_Demographic_Questions","","a2HHo000002BiLjMAK","LLC_BI__Legal_Entities__r","HMDA","13451619447516054","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002BiMyMAK","","SC-000011692","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr5MAG","2.01","UI_Loan_Loan_Team_Members","","a2HHo000002BiLnMAK","LLC_BI__Loan_Teams__r","","10221619447516055","LLC_BI__LoanTeam__c","","","false","","false"
"a2HHo000002BiMzMAK","","SC-000011693","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrEMAW","2.0","LLC_BI__UI_Tasks","","a2HHo000002BiLqMAK","Tasks","Tasks","83741619447516056","Task","","","false","","false"
"a2HHo000002BiN0MAK","","SC-000011694","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqvMAG","2.01","LLC_BI__UI_Risk_Rating","","a2HHo000002BiLtMAK","LLC_BI__Risk_Rating_Review__r","Risk Rating","55831619447516058","LLC_BI__Annual_Review__c","","","false","","false"
"a2HHo000002BiN1MAK","","SC-000011695","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqwMAG","2.0","LLC_BI__UI_Memo_Action","","a2HHo000002BiLuMAK","LLC_BI__Change_Memos__r","Change Memo","72631619447516058","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2HHo000002BiN2MAK","","SC-000011696","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqyMAG","2.01","LLC_BI__UI_Loan_Team_Members","","a2HHo000002BiLwMAK","LLC_BI__Loan_Teams__r","Team Members","95001619447516059","LLC_BI__LoanTeam__c","","","false","","false"
"a2HHo000002BiN3MAK","","SC-000011697","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr2MAG","2.02","UI_Participations","a2CHo000006EEsYMAW","a2HHo000002BiLyMAK","LLC_BI__Participations__r","","66271619447516060","LLC_BI__Participation__c","","0.0","false","","false"
"a2HHo000002BiN4MAK","","SC-000011698","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBr0MAG","2.01","UI_Third_Party_Reports","a2CHo000006EEsZMAW","a2HHo000002BiLzMAK","LLC_BI__Third_Party_Reports__r","","83491619447516061","LLC_BI__third_party_report__c","","","false","","false"
"a2HHo000002BiN5MAK","","SC-000011699","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBqzMAG","2.01","UI_Fees","a2CHo000006EEsaMAG","a2HHo000002BiM0MAK","LLC_BI__Fees__r","","83911619447516061","LLC_BI__Fee__c","","","false","","false"
"a2HHo000002BiN6MAK","","SC-000011700","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrPMAW","2.02","LLC_BI__Rate_Structure_Table","a2CHo000006EEsbMAG","a2HHo000002BiM4MAK","Pricing_Rate_Components__r","","42798736186858683","LLC_BI__Pricing_Rate_Component__c","","0.0","false","","false"
"a2HHo000002BiN7MAK","","SC-000011701","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrQMAW","2.02","LLC_BI__Payment_Structure_Table","a2CHo000006EEscMAG","a2HHo000002BiM5MAK","Pricing_Payment_Components__r","","42337775341788577","LLC_BI__Pricing_Payment_Component__c","","0.0","false","","false"
"a2HHo000002BiN8MAK","","SC-000011703","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrUMAW","1.01","Third_Party_Service_Mgmt","a2CHo000006EEsdMAG","a2HHo000002BiMBMA0","LLC_BI__Service_Mgmt__r","","65391620937672788","LLC_BI__Service_Mgmt__c","","0.0","false","","false"
"a2HHo000002BiN9MAK","","SC-000011704","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrVMAW","2.02","","a2CHo000006EEseMAG","a2HHo000002BiMCMA0","LLC_BI__Legal_Entities__r","","16071620937672788","LLC_BI__Legal_Entities__c","","0.0","false","","false"
"a2HHo000002BiNAMA0","","SC-000011705","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBrWMAW","2.01","UI_Borrowing_Structure","","a2HHo000002BiMDMA0","LLC_BI__Legal_Entities__r","Borrowing Structure","85241620937672789","LLC_BI__Legal_Entities__c","","","false","","false"
