"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a2FHo000003XBkoMAG","","Loans","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLHMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","ReferenceFilteredHierarchyScreenResource","","a2FHo000003XBkoMAG","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBkpMAG","","Memos","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueL4MAI","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","45191585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBkqMAG","","Narrative","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueL2MAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","36391585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBksMAG","","Opportunities","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLIMAY","false","false","false","false","false","","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBksMAG","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBkwMAG","","Other","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLxMAI","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","86481585604341050","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBkyMAG","","Other Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLJMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBkyMAG","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBl0MAG","","Overview","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLFMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBl0MAG","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBl2MAG","","Participations","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueL9MAI","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","72921585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBl3MAG","","Partner","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLrMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBl3MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBl5MAG","","Pricing","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLqMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","a2FHo000003XBl5MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBl6MAG","","Pricing","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueM2MAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","a2IHo000002BxwxMAC","MappedSObjectScreenResource","","98921585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBl8MAG","","Primary Account","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLbMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBl8MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBl9MAG","","Primary Account","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLlMAI","false","false","true","true","false","16.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","a2FHo000003XBl9MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlAMAW","","Primary Account","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLVMAY","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","a2FHo000003XBlAMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlBMAW","","Prior Government Guaranteed Loans","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLZMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","a2FHo000003XBlBMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlCMAW","","Product Packages","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLKMAY","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlCMAW","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBlDMAW","","Product Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLuMAI","false","false","false","false","false","","slide","true","false","false","false","","false","","a2IHo000002BxwyMAC","MappedSObjectHierarchyScreenResource","","32021567002550353","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlFMAW","","Property Location","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueM0MAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","24751585604341050","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlHMAW","","Property Location","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLxMAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","53641585604341050","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlKMAW","","Referral","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueM3MAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","94211585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlMMAW","","Referrals","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLLMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlMMAW","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBlNMAW","","Refinancing Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLfMAI","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","a2FHo000003XBlNMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBlPMAW","","Risk Rating Reviews","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLMMAY","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlPMAW","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBlQMAW","","Risk Ratings","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueLQMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","00601585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
